date,tonnes,rainfall_mm,equipment_downtime_hours,is_holiday
2023-06-17,696.4,0.0,0.0,0
2023-06-18,372.1,0.0,0.0,1
2023-06-19,696.1,0.0,0.0,0
2023-06-20,666.8,0.0,0.0,0
2023-06-21,683.2,4.5,0.0,0
2023-06-22,675.8,3.4,0.0,0
2023-06-23,754.2,14.4,0.0,0
2023-06-24,787.3,3.1,0.0,0
2023-06-25,360.5,26.8,0.0,1
2023-06-26,480.6,86.5,0.0,0
2023-06-27,405.9,87.4,0.0,0
2023-06-28,422.0,42.1,0.0,0
2023-06-29,360.5,11.6,0.0,0
2023-06-30,392.4,2.9,0.0,0
2023-07-01,429.5,0.8,0.0,0
2023-07-02,235.3,1.6,0.0,1
2023-07-03,499.0,0.5,0.0,0
2023-07-04,637.9,9.9,0.0,0
2023-07-05,630.8,15.0,0.0,0
2023-07-06,638.4,14.9,0.0,0
2023-07-07,596.7,31.3,0.0,0
2023-07-08,550.9,34.5,0.0,0
2023-07-09,314.3,11.5,0.0,1
2023-07-10,532.2,10.4,0.0,0
2023-07-11,471.3,12.8,0.0,0
2023-07-12,534.2,11.8,0.0,0
2023-07-13,506.0,10.9,0.0,0
2023-07-14,504.3,17.3,0.0,0
2023-07-15,554.3,26.0,0.0,0
2023-07-16,326.2,15.1,0.0,1
2023-07-17,494.5,49.3,0.0,0
2023-07-18,452.8,26.6,0.0,0
2023-07-19,406.1,36.0,0.0,0
2023-07-20,393.6,5.6,0.0,0
2023-07-21,417.1,26.2,0.0,0
2023-07-22,385.4,21.6,0.0,0
2023-07-23,213.9,16.2,0.0,1
2023-07-24,502.6,3.5,0.0,0
2023-07-25,549.3,5.8,0.0,0
2023-07-26,572.9,23.4,0.0,0
2023-07-27,543.5,23.6,0.0,0
2023-07-28,479.5,34.7,0.0,0
2023-07-29,566.3,12.8,0.0,0
2023-07-30,198.7,23.4,8.0,1
2023-07-31,316.2,11.3,8.0,0
2023-08-01,452.2,13.1,0.0,0
2023-08-02,467.4,19.4,0.0,0
2023-08-03,444.2,111.1,0.0,0
2023-08-04,387.3,29.5,0.0,0
2023-08-05,454.7,3.4,0.0,0
2023-08-06,210.2,16.9,0.0,1
2023-08-07,384.5,2.7,0.0,0
2023-08-08,421.7,1.5,0.0,0
2023-08-09,406.4,1.3,0.0,0
2023-08-10,626.1,0.8,0.0,0
2023-08-11,693.8,0.3,0.0,0
2023-08-12,695.8,0.4,0.0,0
2023-08-13,411.5,4.2,0.0,1
2023-08-14,705.0,0.7,0.0,0
2023-08-15,781.1,7.7,0.0,0
2023-08-16,732.8,0.8,0.0,0
2023-08-17,656.2,27.7,0.0,0
2023-08-18,563.8,47.4,0.0,0
2023-08-19,415.0,27.4,8.0,0
2023-08-20,283.1,7.4,0.0,1
2023-08-21,536.1,9.6,0.0,0
2023-08-22,479.5,5.4,0.0,0
2023-08-23,431.8,24.8,0.0,0
2023-08-24,505.1,9.4,0.0,0
2023-08-25,597.7,0.3,0.0,0
2023-08-26,662.4,0.9,0.0,0
2023-08-27,374.0,0.1,0.0,1
2023-08-28,587.3,0.1,0.0,0
2023-08-29,675.2,0.7,0.0,0
2023-08-30,634.9,0.6,0.0,0
2023-08-31,704.8,0.2,0.0,0
2023-09-01,779.1,0.7,0.0,0
2023-09-02,753.0,1.0,0.0,0
2023-09-03,403.6,2.5,0.0,1
2023-09-04,783.6,0.8,0.0,0
2023-09-05,729.4,9.2,0.0,0
2023-09-06,620.4,9.9,0.0,0
2023-09-07,631.7,17.8,0.0,0
2023-09-08,600.4,28.5,0.0,0
2023-09-09,646.2,8.4,0.0,0
2023-09-10,293.4,32.3,0.0,1
2023-09-11,540.7,11.1,0.0,0
2023-09-12,494.6,22.4,0.0,0
2023-09-13,445.7,23.1,0.0,0
2023-09-14,447.2,27.6,0.0,0
2023-09-15,447.1,47.6,0.0,0
2023-09-16,391.2,6.3,0.0,0
2023-09-17,260.7,0.8,0.0,1
2023-09-18,528.3,0.2,0.0,0
2023-09-19,528.7,14.6,0.0,0
2023-09-20,550.8,6.0,0.0,0
2023-09-21,530.2,14.7,0.0,0
2023-09-22,698.3,5.1,0.0,0
2023-09-23,610.8,16.1,0.0,0
2023-09-24,353.9,6.0,0.0,1
2023-09-25,608.4,0.2,0.0,0
2023-09-26,686.4,1.3,0.0,0
2023-09-27,679.7,4.0,0.0,0
2023-09-28,762.7,2.1,0.0,0
2023-09-29,600.1,10.9,0.0,0
2023-09-30,727.3,1.4,0.0,0
2023-10-01,335.5,0.1,0.0,1
2023-10-02,721.9,0.0,0.0,0
2023-10-03,726.3,0.6,0.0,0
2023-10-04,646.1,0.0,0.0,0
2023-10-05,664.5,0.0,0.0,0
2023-10-06,741.5,0.0,0.0,0
2023-10-07,724.1,0.0,0.0,0
2023-10-08,448.3,0.0,0.0,1
2023-10-09,821.2,0.0,0.0,0
2023-10-10,761.6,0.0,0.0,0
2023-10-11,651.8,0.0,0.0,0
2023-10-12,789.5,0.0,0.0,0
2023-10-13,766.4,0.0,0.0,0
2023-10-14,749.2,0.0,0.0,0
2023-10-15,355.8,0.0,0.0,1
2023-10-16,738.0,0.0,0.0,0
2023-10-17,712.5,0.3,0.0,0
2023-10-18,473.1,0.0,8.0,0
2023-10-19,521.1,0.0,8.0,0
2023-10-20,505.7,0.2,8.0,0
2023-10-21,495.3,0.0,8.0,0
2023-10-22,411.1,0.0,0.0,1
2023-10-23,768.2,0.0,0.0,0
2023-10-24,670.0,0.0,0.0,0
2023-10-25,720.7,0.0,0.0,0
2023-10-26,739.3,0.0,0.0,0
2023-10-27,663.8,0.0,0.0,0
2023-10-28,759.1,0.0,0.0,0
2023-10-29,380.9,0.0,0.0,1
2023-10-30,685.6,0.0,0.0,0
2023-10-31,744.0,0.0,0.0,0
2023-11-01,757.9,0.0,0.0,0
2023-11-02,761.0,1.0,0.0,0
2023-11-03,712.2,0.0,0.0,0
2023-11-04,747.4,0.0,0.0,0
2023-11-05,415.8,0.0,0.0,1
2023-11-06,723.2,0.0,0.0,0
2023-11-07,725.4,0.0,0.0,0
2023-11-08,735.1,0.0,0.0,0
2023-11-09,761.1,0.0,0.0,0
2023-11-10,701.5,0.0,0.0,0
2023-11-11,809.5,0.0,0.0,0
2023-11-12,396.0,0.0,0.0,1
2023-11-13,740.0,0.0,0.0,0
2023-11-14,814.5,0.0,0.0,0
2023-11-15,819.2,0.0,0.0,0
2023-11-16,663.1,0.0,0.0,0
2023-11-17,695.0,0.0,0.0,0
2023-11-18,806.0,0.0,0.0,0
2023-11-19,393.3,0.0,0.0,1
2023-11-20,720.5,0.0,0.0,0
2023-11-21,739.5,0.0,0.0,0
2023-11-22,741.2,0.0,0.0,0
2023-11-23,760.8,0.0,0.0,0
2023-11-24,755.4,0.0,0.0,0
2023-11-25,705.3,0.0,0.0,0
2023-11-26,438.8,0.0,0.0,1
2023-11-27,744.2,0.1,0.0,0
2023-11-28,714.1,5.2,0.0,0
2023-11-29,690.4,5.9,0.0,0
2023-11-30,733.2,9.7,0.0,0
2023-12-01,764.3,0.6,0.0,0
2023-12-02,756.4,0.0,0.0,0
2023-12-03,409.2,0.0,0.0,1
2023-12-04,764.2,0.3,0.0,0
2023-12-05,755.5,1.8,0.0,0
2023-12-06,704.7,11.7,0.0,0
2023-12-07,765.7,1.4,0.0,0
2023-12-08,670.4,0.4,0.0,0
2023-12-09,703.6,0.0,0.0,0
2023-12-10,393.7,0.0,0.0,1
2023-12-11,642.8,0.0,0.0,0
2023-12-12,679.4,0.0,0.0,0
2023-12-13,692.5,0.0,0.0,0
2023-12-14,730.0,0.0,0.0,0
2023-12-15,674.5,0.0,0.0,0
2023-12-16,740.7,0.0,0.0,0
2023-12-17,264.5,0.0,8.0,1
2023-12-18,796.3,0.0,0.0,0
2023-12-19,807.9,0.0,0.0,0
2023-12-20,710.3,0.0,0.0,0
2023-12-21,718.7,0.0,0.0,0
2023-12-22,727.2,0.0,0.0,0
2023-12-23,671.7,0.0,0.0,0
2023-12-24,352.3,0.0,0.0,1
2023-12-25,746.5,0.0,0.0,0
2023-12-26,733.0,0.0,0.0,0
2023-12-27,757.1,0.0,0.0,0
2023-12-28,683.5,0.0,0.0,0
2023-12-29,736.0,0.0,0.0,0
2023-12-30,708.6,0.0,0.0,0
2023-12-31,374.6,0.0,0.0,1
2024-01-01,787.5,0.0,0.0,0
2024-01-02,656.3,0.0,0.0,0
2024-01-03,713.2,0.0,0.0,0
2024-01-04,665.2,0.0,0.0,0
2024-01-05,735.3,0.2,0.0,0
2024-01-06,775.5,1.3,0.0,0
2024-01-07,445.1,0.0,0.0,1
2024-01-08,518.8,0.0,8.0,0
2024-01-09,520.8,0.0,8.0,0
2024-01-10,521.7,4.0,8.0,0
2024-01-11,509.6,0.0,8.0,0
2024-01-12,498.5,0.0,8.0,0
2024-01-13,726.0,0.0,0.0,0
2024-01-14,457.8,0.0,0.0,1
2024-01-15,776.4,0.0,0.0,0
2024-01-16,814.0,0.0,0.0,0
2024-01-17,779.5,1.8,0.0,0
2024-01-18,774.6,2.2,0.0,0
2024-01-19,761.0,0.2,0.0,0
2024-01-20,697.9,7.9,0.0,0
2024-01-21,419.8,1.3,0.0,1
2024-01-22,738.1,0.0,0.0,0
2024-01-23,766.7,2.2,0.0,0
2024-01-24,514.5,0.0,8.0,0
2024-01-25,504.2,0.0,8.0,0
2024-01-26,530.8,0.0,8.0,0
2024-01-27,547.5,0.0,8.0,0
2024-01-28,275.6,0.0,8.0,1
2024-01-29,499.7,0.0,8.0,0
2024-01-30,457.1,0.0,8.0,0
2024-01-31,553.3,0.1,8.0,0
2024-02-01,496.4,0.0,8.0,0
2024-02-02,530.4,0.0,8.0,0
2024-02-03,511.8,0.0,8.0,0
2024-02-04,279.8,0.0,8.0,1
2024-02-05,823.0,0.0,0.0,0
2024-02-06,706.0,0.0,0.0,0
2024-02-07,678.4,0.0,0.0,0
2024-02-08,764.3,0.0,0.0,0
2024-02-09,815.7,0.0,0.0,0
2024-02-10,782.9,2.7,0.0,0
2024-02-11,381.6,6.1,0.0,1
2024-02-12,700.4,0.3,0.0,0
2024-02-13,835.2,0.0,0.0,0
2024-02-14,801.6,0.0,0.0,0
2024-02-15,700.6,7.6,0.0,0
2024-02-16,840.0,0.0,0.0,0
2024-02-17,787.7,0.0,0.0,0
2024-02-18,431.1,0.0,0.0,1
2024-02-19,804.9,0.0,0.0,0
2024-02-20,723.7,0.0,0.0,0
2024-02-21,805.8,0.0,0.0,0
2024-02-22,830.8,0.0,0.0,0
2024-02-23,749.8,0.0,0.0,0
2024-02-24,746.0,0.0,0.0,0
2024-02-25,444.5,0.0,0.0,1
2024-02-26,540.5,4.8,8.0,0
2024-02-27,490.7,16.0,8.0,0
2024-02-28,496.7,0.0,8.0,0
2024-02-29,490.8,0.0,8.0,0
2024-03-01,478.4,0.0,8.0,0
2024-03-02,516.8,0.2,8.0,0
2024-03-03,382.2,0.3,0.0,1
2024-03-04,753.2,0.0,0.0,0
2024-03-05,746.8,0.0,0.0,0
2024-03-06,805.3,0.0,0.0,0
2024-03-07,764.2,0.0,0.0,0
2024-03-08,747.2,0.0,0.0,0
2024-03-09,826.2,0.0,0.0,0
2024-03-10,400.4,0.0,0.0,1
2024-03-11,809.4,0.0,0.0,0
2024-03-12,719.7,0.0,0.0,0
2024-03-13,821.6,0.0,0.0,0
2024-03-14,728.0,0.0,0.0,0
2024-03-15,739.3,0.0,0.0,0
2024-03-16,753.7,0.0,0.0,0
2024-03-17,368.6,0.0,0.0,1
2024-03-18,764.2,20.1,0.0,0
2024-03-19,626.1,16.8,0.0,0
2024-03-20,666.5,1.0,0.0,0
2024-03-21,710.1,0.0,0.0,0
2024-03-22,722.2,0.0,0.0,0
2024-03-23,598.2,0.0,0.0,0
2024-03-24,419.2,0.0,0.0,1
2024-03-25,785.7,0.0,0.0,0
2024-03-26,773.8,0.0,0.0,0
2024-03-27,714.9,0.0,0.0,0
2024-03-28,763.7,0.0,0.0,0
2024-03-29,804.1,0.0,0.0,0
2024-03-30,482.6,0.4,8.0,0
2024-03-31,277.4,0.4,8.0,1
2024-04-01,688.5,0.0,0.0,0
2024-04-02,760.4,0.0,0.0,0
2024-04-03,720.4,0.0,0.0,0
2024-04-04,758.8,0.0,0.0,0
2024-04-05,763.3,0.0,0.0,0
2024-04-06,735.9,0.0,0.0,0
2024-04-07,419.8,1.4,0.0,1
2024-04-08,698.5,8.9,0.0,0
2024-04-09,721.0,14.9,0.0,0
2024-04-10,631.0,13.9,0.0,0
2024-04-11,652.5,1.9,0.0,0
2024-04-12,656.9,1.8,0.0,0
2024-04-13,658.9,0.0,0.0,0
2024-04-14,357.4,0.0,0.0,1
2024-04-15,671.4,1.3,0.0,0
2024-04-16,723.2,0.0,0.0,0
2024-04-17,736.0,0.0,0.0,0
2024-04-18,470.4,0.0,8.0,0
2024-04-19,515.8,0.0,8.0,0
2024-04-20,754.5,0.0,0.0,0
2024-04-21,387.0,0.0,0.0,1
2024-04-22,687.0,0.0,0.0,0
2024-04-23,763.1,2.6,0.0,0
2024-04-24,715.1,0.0,0.0,0
2024-04-25,775.8,0.0,0.0,0
2024-04-26,715.1,0.2,0.0,0
2024-04-27,743.0,0.0,0.0,0
2024-04-28,394.3,2.6,0.0,1
2024-04-29,759.9,0.3,0.0,0
2024-04-30,692.9,0.0,0.0,0
2024-05-01,743.6,0.0,0.0,0
2024-05-02,736.9,0.0,0.0,0
2024-05-03,513.2,0.0,8.0,0
2024-05-04,482.6,0.0,8.0,0
2024-05-05,436.3,0.0,0.0,1
2024-05-06,728.8,0.0,0.0,0
2024-05-07,729.7,0.1,0.0,0
2024-05-08,740.1,4.9,0.0,0
2024-05-09,680.2,10.3,0.0,0
2024-05-10,631.2,1.6,0.0,0
2024-05-11,704.1,0.5,0.0,0
2024-05-12,399.5,0.1,0.0,1
2024-05-13,643.6,0.0,0.0,0
2024-05-14,670.6,0.0,0.0,0
2024-05-15,726.8,0.0,0.0,0
2024-05-16,731.0,12.2,0.0,0
2024-05-17,735.7,0.3,0.0,0
2024-05-18,739.3,0.0,0.0,0
2024-05-19,315.3,7.7,0.0,1
2024-05-20,707.9,0.1,0.0,0
2024-05-21,665.5,8.2,0.0,0
2024-05-22,407.8,0.0,8.0,0
2024-05-23,538.5,0.1,8.0,0
2024-05-24,619.0,0.0,0.0,0
2024-05-25,741.2,0.2,0.0,0
2024-05-26,400.9,0.0,0.0,1
2024-05-27,678.8,0.0,0.0,0
2024-05-28,706.8,0.0,0.0,0
2024-05-29,690.8,0.0,0.0,0
2024-05-30,746.8,0.0,0.0,0
2024-05-31,709.0,0.0,0.0,0
2024-06-01,704.3,0.0,0.0,0
2024-06-02,388.8,0.1,0.0,1
2024-06-03,780.3,0.8,0.0,0
2024-06-04,709.6,0.4,0.0,0
2024-06-05,690.8,0.1,0.0,0
2024-06-06,790.9,0.0,0.0,0
2024-06-07,446.3,0.0,8.0,0
2024-06-08,761.3,8.8,0.0,0
2024-06-09,414.9,2.9,0.0,1
2024-06-10,754.5,14.9,0.0,0
2024-06-11,672.2,0.4,0.0,0
2024-06-12,632.7,0.0,0.0,0
2024-06-13,719.7,5.6,0.0,0
2024-06-14,684.4,0.1,0.0,0
2024-06-15,751.3,0.0,0.0,0
2024-06-16,256.4,4.7,8.0,1
2024-06-17,466.9,0.1,8.0,0
2024-06-18,681.5,14.7,0.0,0
2024-06-19,621.6,34.4,0.0,0
2024-06-20,606.7,16.9,0.0,0
2024-06-21,617.5,14.4,0.0,0
2024-06-22,519.3,22.7,0.0,0
2024-06-23,309.5,18.4,0.0,1
2024-06-24,517.8,8.2,0.0,0
2024-06-25,580.7,3.0,0.0,0
2024-06-26,573.2,0.0,0.0,0
2024-06-27,620.5,21.3,0.0,0
2024-06-28,636.3,7.0,0.0,0
2024-06-29,594.3,12.4,0.0,0
2024-06-30,354.6,13.4,0.0,1
2024-07-01,634.7,24.3,0.0,0
2024-07-02,576.7,12.6,0.0,0
2024-07-03,567.3,3.2,0.0,0
2024-07-04,547.2,15.0,0.0,0
2024-07-05,576.2,5.2,0.0,0
2024-07-06,633.9,3.4,0.0,0
2024-07-07,333.8,5.2,0.0,1
2024-07-08,629.5,13.3,0.0,0
2024-07-09,573.5,10.4,0.0,0
2024-07-10,634.9,6.7,0.0,0
2024-07-11,657.2,10.7,0.0,0
2024-07-12,642.9,7.1,0.0,0
2024-07-13,602.4,38.5,0.0,0
2024-07-14,301.9,32.9,0.0,1
2024-07-15,478.9,12.6,0.0,0
2024-07-16,490.9,14.9,0.0,0
2024-07-17,517.3,10.2,0.0,0
2024-07-18,489.0,12.2,0.0,0
2024-07-19,458.5,22.1,0.0,0
2024-07-20,458.4,45.3,0.0,0
2024-07-21,273.7,31.8,0.0,1
2024-07-22,451.9,61.6,0.0,0
2024-07-23,252.2,44.1,8.0,0
2024-07-24,201.5,30.4,16.0,0
2024-07-25,223.5,40.3,16.0,0
2024-07-26,244.8,28.9,8.0,0
2024-07-27,245.0,50.3,8.0,0
2024-07-28,244.4,26.6,0.0,1
2024-07-29,434.4,7.2,0.0,0
2024-07-30,402.1,11.3,0.0,0
2024-07-31,386.4,35.8,0.0,0
2024-08-01,395.1,33.7,0.0,0
2024-08-02,396.4,35.5,0.0,0
2024-08-03,447.7,27.1,0.0,0
2024-08-04,234.8,15.7,0.0,1
2024-08-05,317.9,6.1,8.0,0
2024-08-06,297.3,7.0,8.0,0
2024-08-07,317.8,19.1,8.0,0
2024-08-08,340.3,22.0,8.0,0
2024-08-09,383.3,3.2,8.0,0
2024-08-10,561.6,5.9,0.0,0
2024-08-11,337.7,8.9,0.0,1
2024-08-12,628.2,0.5,0.0,0
2024-08-13,676.7,0.2,0.0,0
2024-08-14,596.7,30.4,0.0,0
2024-08-15,585.8,23.4,0.0,0
2024-08-16,620.5,19.4,0.0,0
2024-08-17,588.5,4.1,0.0,0
2024-08-18,329.1,3.5,0.0,1
2024-08-19,610.3,13.5,0.0,0
2024-08-20,515.8,5.3,0.0,0
2024-08-21,538.1,5.0,0.0,0
2024-08-22,561.3,35.7,0.0,0
2024-08-23,563.8,23.9,0.0,0
2024-08-24,500.5,40.1,0.0,0
2024-08-25,251.2,35.1,0.0,1
2024-08-26,463.9,4.3,0.0,0
2024-08-27,443.4,0.8,0.0,0
2024-08-28,520.9,1.8,0.0,0
2024-08-29,562.1,3.8,0.0,0
2024-08-30,569.5,26.5,0.0,0
2024-08-31,596.1,23.8,0.0,0
2024-09-01,226.8,9.5,8.0,1
2024-09-02,383.4,2.8,8.0,0
2024-09-03,604.9,0.8,0.0,0
2024-09-04,583.3,13.9,0.0,0
2024-09-05,578.3,14.8,0.0,0
2024-09-06,558.0,13.6,0.0,0
2024-09-07,594.0,2.2,0.0,0
2024-09-08,327.2,5.4,0.0,1
2024-09-09,396.9,18.9,8.0,0
2024-09-10,263.1,140.1,8.0,0
2024-09-11,267.8,6.6,8.0,0
2024-09-12,400.3,4.6,0.0,0
2024-09-13,387.7,4.3,0.0,0
2024-09-14,460.7,0.1,0.0,0
2024-09-15,248.3,0.1,0.0,1
2024-09-16,454.8,5.5,0.0,0
2024-09-17,749.5,4.5,0.0,0
2024-09-18,682.6,1.9,0.0,0
2024-09-19,757.5,0.3,0.0,0
2024-09-20,647.3,5.0,0.0,0
2024-09-21,793.2,4.1,0.0,0
2024-09-22,384.2,8.5,0.0,1
2024-09-23,737.7,10.9,0.0,0
2024-09-24,632.3,4.0,0.0,0
2024-09-25,623.6,13.6,0.0,0
2024-09-26,603.0,21.3,0.0,0
2024-09-27,580.1,36.9,0.0,0
2024-09-28,525.8,0.7,0.0,0
2024-09-29,322.1,2.0,0.0,1
2024-09-30,596.5,1.0,0.0,0
2024-10-01,582.7,0.3,0.0,0
2024-10-02,667.8,0.0,0.0,0
2024-10-03,469.9,0.0,8.0,0
2024-10-04,434.9,0.0,8.0,0
2024-10-05,476.9,0.0,8.0,0
2024-10-06,420.6,0.0,0.0,1
2024-10-07,794.7,0.0,0.0,0
2024-10-08,753.9,1.3,0.0,0
2024-10-09,693.8,5.1,0.0,0
2024-10-10,725.3,0.1,0.0,0
2024-10-11,707.3,1.0,0.0,0
2024-10-12,648.7,1.3,0.0,0
2024-10-13,421.3,4.5,0.0,1
2024-10-14,741.5,0.2,0.0,0
2024-10-15,687.8,0.0,0.0,0
2024-10-16,801.1,0.5,0.0,0
2024-10-17,706.7,3.0,0.0,0
2024-10-18,773.3,2.7,0.0,0
2024-10-19,627.0,9.7,0.0,0
2024-10-20,427.1,3.4,0.0,1
2024-10-21,702.7,3.1,0.0,0
2024-10-22,708.8,0.0,0.0,0
2024-10-23,655.2,0.0,0.0,0
2024-10-24,704.2,0.0,0.0,0
2024-10-25,634.9,0.0,0.0,0
2024-10-26,755.6,0.0,0.0,0
2024-10-27,425.1,0.0,0.0,1
2024-10-28,742.0,1.3,0.0,0
2024-10-29,701.9,0.0,0.0,0
2024-10-30,700.2,0.0,0.0,0
2024-10-31,693.6,0.0,0.0,0
2024-11-01,681.0,0.0,0.0,0
2024-11-02,649.4,0.0,0.0,0
2024-11-03,302.5,0.0,8.0,1
2024-11-04,481.6,0.0,8.0,0
2024-11-05,723.0,0.0,0.0,0
2024-11-06,716.8,0.0,0.0,0
2024-11-07,788.8,0.0,0.0,0
2024-11-08,682.8,0.0,0.0,0
2024-11-09,745.7,0.0,0.0,0
2024-11-10,356.7,0.0,0.0,1
2024-11-11,503.5,0.0,8.0,0
2024-11-12,488.7,0.0,8.0,0
2024-11-13,558.7,0.0,8.0,0
2024-11-14,500.2,0.0,8.0,0
2024-11-15,760.7,0.0,0.0,0
2024-11-16,789.0,0.0,0.0,0
2024-11-17,384.9,0.0,0.0,1
2024-11-18,745.9,0.0,0.0,0
2024-11-19,808.1,0.0,0.0,0
2024-11-20,782.2,0.0,0.0,0
2024-11-21,794.1,0.0,0.0,0
2024-11-22,707.7,0.0,0.0,0
2024-11-23,771.8,0.0,0.0,0
2024-11-24,391.0,0.0,0.0,1
2024-11-25,742.3,0.0,0.0,0
2024-11-26,778.5,0.0,0.0,0
2024-11-27,697.2,0.0,0.0,0
2024-11-28,722.8,0.0,0.0,0
2024-11-29,730.2,0.0,0.0,0
2024-11-30,747.5,0.0,0.0,0
2024-12-01,411.6,0.0,0.0,1
2024-12-02,724.0,0.3,0.0,0
2024-12-03,756.0,1.6,0.0,0
2024-12-04,778.1,0.2,0.0,0
2024-12-05,745.4,0.0,0.0,0
2024-12-06,707.3,0.0,0.0,0
2024-12-07,670.0,0.0,0.0,0
2024-12-08,416.8,0.3,0.0,1
2024-12-09,727.5,0.1,0.0,0
2024-12-10,734.5,0.0,0.0,0
2024-12-11,772.2,0.0,0.0,0
2024-12-12,736.3,0.0,0.0,0
2024-12-13,711.9,0.0,0.0,0
2024-12-14,771.8,0.0,0.0,0
2024-12-15,417.4,0.0,0.0,1
2024-12-16,736.0,0.0,0.0,0
2024-12-17,714.5,0.0,0.0,0
2024-12-18,684.5,0.0,0.0,0
2024-12-19,686.6,0.0,0.0,0
2024-12-20,719.4,0.1,0.0,0
2024-12-21,738.5,1.3,0.0,0
2024-12-22,367.0,0.0,0.0,1
2024-12-23,712.2,0.0,0.0,0
2024-12-24,747.5,0.0,0.0,0
2024-12-25,744.5,0.0,0.0,0
2024-12-26,452.4,0.0,8.0,0
2024-12-27,451.0,0.0,8.0,0
2024-12-28,518.1,0.7,8.0,0
2024-12-29,276.0,0.1,8.0,1
2024-12-30,704.2,0.0,0.0,0
2024-12-31,702.7,0.0,0.0,0
2025-01-01,699.4,0.0,0.0,0
2025-01-02,763.8,0.0,0.0,0
2025-01-03,838.4,0.0,0.0,0
2025-01-04,800.7,0.0,0.0,0
2025-01-05,417.5,0.0,0.0,1
2025-01-06,835.7,0.0,0.0,0
2025-01-07,780.7,0.0,0.0,0
2025-01-08,792.3,0.0,0.0,0
2025-01-09,831.0,0.0,0.0,0
2025-01-10,752.9,0.0,0.0,0
2025-01-11,711.4,0.0,0.0,0
2025-01-12,420.3,0.0,0.0,1
2025-01-13,725.4,0.5,0.0,0
2025-01-14,760.2,0.0,0.0,0
2025-01-15,858.0,0.0,0.0,0
2025-01-16,813.6,0.0,0.0,0
2025-01-17,811.9,0.0,0.0,0
2025-01-18,753.1,0.0,0.0,0
2025-01-19,435.3,0.0,0.0,1
2025-01-20,722.5,0.0,0.0,0
2025-01-21,785.5,0.0,0.0,0
2025-01-22,850.4,0.0,0.0,0
2025-01-23,751.8,0.0,0.0,0
2025-01-24,757.6,0.0,0.0,0
2025-01-25,791.7,0.0,0.0,0
2025-01-26,461.3,0.0,0.0,1
2025-01-27,468.9,0.0,8.0,0
2025-01-28,534.5,0.0,8.0,0
2025-01-29,793.2,0.0,0.0,0
2025-01-30,707.5,0.0,0.0,0
2025-01-31,790.7,0.0,0.0,0
2025-02-01,799.6,0.0,0.0,0
2025-02-02,485.5,0.0,0.0,1
2025-02-03,773.0,0.0,0.0,0
2025-02-04,765.4,0.0,0.0,0
2025-02-05,797.4,0.0,0.0,0
2025-02-06,774.2,0.0,0.0,0
2025-02-07,733.1,0.0,0.0,0
2025-02-08,731.8,0.0,0.0,0
2025-02-09,384.7,0.0,0.0,1
2025-02-10,745.2,0.0,0.0,0
2025-02-11,755.7,0.0,0.0,0
2025-02-12,665.6,0.0,0.0,0
2025-02-13,854.7,0.0,0.0,0
2025-02-14,692.0,0.0,0.0,0
2025-02-15,759.8,0.0,0.0,0
2025-02-16,405.3,0.0,0.0,1
2025-02-17,786.3,0.0,0.0,0
2025-02-18,852.4,0.0,0.0,0
2025-02-19,688.5,0.0,0.0,0
2025-02-20,798.3,0.0,0.0,0
2025-02-21,747.4,0.0,0.0,0
2025-02-22,770.3,0.0,0.0,0
2025-02-23,460.2,0.0,0.0,1
2025-02-24,817.6,0.0,0.0,0
2025-02-25,811.9,0.0,0.0,0
2025-02-26,733.0,0.0,0.0,0
2025-02-27,757.1,0.0,0.0,0
2025-02-28,780.1,0.0,0.0,0
2025-03-01,807.0,0.0,0.0,0
2025-03-02,397.3,0.0,0.0,1
2025-03-03,699.0,0.0,0.0,0
2025-03-04,732.6,0.0,0.0,0
2025-03-05,771.5,0.0,0.0,0
2025-03-06,774.3,0.0,0.0,0
2025-03-07,776.1,0.0,0.0,0
2025-03-08,792.3,0.0,0.0,0
2025-03-09,412.5,0.0,0.0,1
2025-03-10,784.0,0.0,0.0,0
2025-03-11,716.5,0.0,0.0,0
2025-03-12,717.8,0.0,0.0,0
2025-03-13,832.5,0.0,0.0,0
2025-03-14,817.6,0.0,0.0,0
2025-03-15,796.2,0.0,0.0,0
2025-03-16,421.9,0.0,0.0,1
2025-03-17,766.7,0.0,0.0,0
2025-03-18,702.7,0.0,0.0,0
2025-03-19,797.3,0.0,0.0,0
2025-03-20,795.2,0.0,0.0,0
2025-03-21,771.7,0.1,0.0,0
2025-03-22,759.5,0.0,0.0,0
2025-03-23,410.7,0.0,0.0,1
2025-03-24,653.0,0.0,0.0,0
2025-03-25,826.7,0.0,0.0,0
2025-03-26,704.5,0.0,0.0,0
2025-03-27,667.5,0.0,0.0,0
2025-03-28,772.3,0.0,0.0,0
2025-03-29,786.3,0.0,0.0,0
2025-03-30,440.4,0.0,0.0,1
2025-03-31,780.4,0.0,0.0,0
2025-04-01,735.8,0.0,0.0,0
2025-04-02,653.3,0.0,0.0,0
2025-04-03,721.0,2.2,0.0,0
2025-04-04,698.0,0.0,0.0,0
2025-04-05,739.1,0.0,0.0,0
2025-04-06,418.3,0.0,0.0,1
2025-04-07,790.3,0.0,0.0,0
2025-04-08,732.8,0.0,0.0,0
2025-04-09,732.6,0.0,0.0,0
2025-04-10,668.9,0.1,0.0,0
2025-04-11,783.9,0.0,0.0,0
